"CODE","PT","RELATIONSHIP_TO_TARGET","TARGET_CODE","TARGET_TERM","TARGET_TERM_TYPE","TARGET_TERMINOLOGY","TARGET_TERMINOLOGY_VERSION"
"C165270","Opucolimab","Has Synonym","therapeutic_agents","Anti-PD-L1 Monoclonal Antibody HLX20","PT","GDC","N/A"
"C165270","Opucolimab","Has Synonym","therapeutic_agents","Opucolimab","PT","GDC","N/A"
"C21167","CHGA Gene","Has Synonym","second_gene_symbol","CHGA","PT","GDC","N/A"
"C21167","CHGA Gene","Has Synonym","gene_symbol","CHGA","PT","GDC","N/A"
"C25264","Carina","Has Synonym","treatment_anatomic_site","Carina","PT","GDC","N/A"
"C25264","Carina","Has Synonym","biospecimen_anatomic_site","Carina","PT","GDC","N/A"
"C25229","Left","Has Synonym","biospecimen_laterality","Left","PT","GDC","N/A"
"C25229","Left","Has Synonym","laterality","Left","PT","GDC","N/A"
"C25228","Right","Has Synonym","laterality","Right","PT","GDC","N/A"
"C25228","Right","Has Synonym","biospecimen_laterality","Right","PT","GDC","N/A"
"C24659","PAX5 Gene","Has Synonym","gene_symbol","PAX5","PT","GDC","N/A"
"C24659","PAX5 Gene","Has Synonym","second_gene_symbol","PAX5","PT","GDC","N/A"
"C129065","CCR4 Gene","Has Synonym","second_gene_symbol","CCR4","PT","GDC","N/A"
"C129065","CCR4 Gene","Has Synonym","gene_symbol","CCR4","PT","GDC","N/A"
"C128854","MUC4 Gene","Has Synonym","gene_symbol","MUC4","PT","GDC","N/A"
"C128854","MUC4 Gene","Has Synonym","second_gene_symbol","MUC4","PT","GDC","N/A"
"C131268","BCORL1 Gene","Has Synonym","second_gene_symbol","BCORL1","PT","GDC","N/A"
"C131268","BCORL1 Gene","Has Synonym","gene_symbol","BCORL1","PT","GDC","N/A"
"C130050","Plamotamab","Has Synonym","therapeutic_agents","Anti-CD20/CD3 Monoclonal Antibody XmAb13676","PT","GDC","N/A"
"C130050","Plamotamab","Has Synonym","therapeutic_agents","Plamotamab","PT","GDC","N/A"
"C132328","BCL9L Gene","Has Synonym","second_gene_symbol","BCL9L","PT","GDC","N/A"
"C132328","BCL9L Gene","Has Synonym","gene_symbol","BCL9L","PT","GDC","N/A"
"C132252","Ezabenlimab","Has Synonym","therapeutic_agents","Anti-PD-1 Monoclonal Antibody BI 754091","PT","GDC","N/A"
"C132252","Ezabenlimab","Has Synonym","therapeutic_agents","Ezabenlimab","PT","GDC","N/A"
"C131801","POLQ Gene","Has Synonym","gene_symbol","POLQ","PT","GDC","N/A"
"C131801","POLQ Gene","Has Synonym","second_gene_symbol","POLQ","PT","GDC","N/A"
"C101565","DDX3X Gene","Has Synonym","second_gene_symbol","DDX3X","PT","GDC","N/A"
"C101565","DDX3X Gene","Has Synonym","gene_symbol","DDX3X","PT","GDC","N/A"
"C101113","U2AF1 Gene","Has Synonym","second_gene_symbol","U2AF1","PT","GDC","N/A"
"C101113","U2AF1 Gene","Has Synonym","gene_symbol","U2AF1","PT","GDC","N/A"
"C101617","ZMYM3 Gene","Has Synonym","gene_symbol","ZMYM3","PT","GDC","N/A"
"C101617","ZMYM3 Gene","Has Synonym","second_gene_symbol","ZMYM3","PT","GDC","N/A"
"C101101","NUTM2B Gene","Has Synonym","second_gene_symbol","NUTM2B","PT","GDC","N/A"
"C101101","NUTM2B Gene","Has Synonym","gene_symbol","NUTM2B","PT","GDC","N/A"
"C101120","ZRSR2 Gene","Has Synonym","gene_symbol","ZRSR2","PT","GDC","N/A"
"C101120","ZRSR2 Gene","Has Synonym","second_gene_symbol","ZRSR2","PT","GDC","N/A"
"C101126","STIL Gene","Has Synonym","gene_symbol","STIL","PT","GDC","N/A"
"C101126","STIL Gene","Has Synonym","second_gene_symbol","STIL","PT","GDC","N/A"
"C101116","YWHAE Gene","Has Synonym","gene_symbol","YWHAE","PT","GDC","N/A"
"C101116","YWHAE Gene","Has Synonym","second_gene_symbol","YWHAE","PT","GDC","N/A"
"C101425","KIF5B Gene","Has Synonym","second_gene_symbol","KIF5B","PT","GDC","N/A"
"C101425","KIF5B Gene","Has Synonym","gene_symbol","KIF5B","PT","GDC","N/A"
"C101446","LRIG3 Gene","Has Synonym","second_gene_symbol","LRIG3","PT","GDC","N/A"
"C101446","LRIG3 Gene","Has Synonym","gene_symbol","LRIG3","PT","GDC","N/A"
"C101095","CDK12 Gene","Has Synonym","gene_symbol","CDK12","PT","GDC","N/A"
"C101095","CDK12 Gene","Has Synonym","second_gene_symbol","CDK12","PT","GDC","N/A"
"C101346","STAG2 Gene","Has Synonym","gene_symbol","STAG2","PT","GDC","N/A"
"C101346","STAG2 Gene","Has Synonym","second_gene_symbol","STAG2","PT","GDC","N/A"
"C101110","SRSF2 Gene","Has Synonym","gene_symbol","SRSF2","PT","GDC","N/A"
"C101110","SRSF2 Gene","Has Synonym","second_gene_symbol","SRSF2","PT","GDC","N/A"
"C101107","HEY1 Gene","Has Synonym","gene_symbol","HEY1","PT","GDC","N/A"
"C101107","HEY1 Gene","Has Synonym","second_gene_symbol","HEY1","PT","GDC","N/A"
"C101638","TBX3 Gene","Has Synonym","gene_symbol","TBX3","PT","GDC","N/A"
"C101638","TBX3 Gene","Has Synonym","second_gene_symbol","TBX3","PT","GDC","N/A"
"C101091","BCOR Gene","Has Synonym","second_gene_symbol","BCOR","PT","GDC","N/A"
"C101091","BCOR Gene","Has Synonym","gene_symbol","BCOR","PT","GDC","N/A"
"C101434","SLC34A2 Gene","Has Synonym","gene_symbol","SLC34A2","PT","GDC","N/A"
"C101434","SLC34A2 Gene","Has Synonym","second_gene_symbol","SLC34A2","PT","GDC","N/A"
"C101088","ARID2 Gene","Has Synonym","second_gene_symbol","ARID2","PT","GDC","N/A"
"C101088","ARID2 Gene","Has Synonym","gene_symbol","ARID2","PT","GDC","N/A"
"C101104","FBXO11 Gene","Has Synonym","gene_symbol","FBXO11","PT","GDC","N/A"
"C101104","FBXO11 Gene","Has Synonym","second_gene_symbol","FBXO11","PT","GDC","N/A"
"C101431","SDC4 Gene","Has Synonym","second_gene_symbol","SDC4","PT","GDC","N/A"
"C101431","SDC4 Gene","Has Synonym","gene_symbol","SDC4","PT","GDC","N/A"
"C101449","PHF6 Gene","Has Synonym","gene_symbol","PHF6","PT","GDC","N/A"
"C101449","PHF6 Gene","Has Synonym","second_gene_symbol","PHF6","PT","GDC","N/A"
"C101440","CAMTA1 Gene","Has Synonym","second_gene_symbol","CAMTA1","PT","GDC","N/A"
"C101440","CAMTA1 Gene","Has Synonym","gene_symbol","CAMTA1","PT","GDC","N/A"
"C101494","PPFIBP1 Gene","Has Synonym","gene_symbol","PPFIBP1","PT","GDC","N/A"
"C101494","PPFIBP1 Gene","Has Synonym","second_gene_symbol","PPFIBP1","PT","GDC","N/A"
"C101098","NUTM2A Gene","Has Synonym","second_gene_symbol","NUTM2A","PT","GDC","N/A"
"C101098","NUTM2A Gene","Has Synonym","gene_symbol","NUTM2A","PT","GDC","N/A"
"C102802","SH2B3 Gene","Has Synonym","gene_symbol","SH2B3","PT","GDC","N/A"
"C102802","SH2B3 Gene","Has Synonym","second_gene_symbol","SH2B3","PT","GDC","N/A"
"C106606","MAP2K2 Gene","Has Synonym","second_gene_symbol","MAP2K2","PT","GDC","N/A"
"C106606","MAP2K2 Gene","Has Synonym","gene_symbol","MAP2K2","PT","GDC","N/A"
"C106224","POLD1 Gene","Has Synonym","gene_symbol","POLD1","PT","GDC","N/A"
"C106224","POLD1 Gene","Has Synonym","second_gene_symbol","POLD1","PT","GDC","N/A"
"C106232","POLE Gene","Has Synonym","gene_symbol","POLE","PT","GDC","N/A"
"C106232","POLE Gene","Has Synonym","second_gene_symbol","POLE","PT","GDC","N/A"
"C106190","NTHL1 Gene","Has Synonym","gene_symbol","NTHL1","PT","GDC","N/A"
"C106190","NTHL1 Gene","Has Synonym","second_gene_symbol","NTHL1","PT","GDC","N/A"
"C104587","NT5C2 Gene","Has Synonym","gene_symbol","NT5C2","PT","GDC","N/A"
"C104587","NT5C2 Gene","Has Synonym","second_gene_symbol","NT5C2","PT","GDC","N/A"
"C104821","PLCG1 Gene","Has Synonym","gene_symbol","PLCG1","PT","GDC","N/A"
"C104821","PLCG1 Gene","Has Synonym","second_gene_symbol","PLCG1","PT","GDC","N/A"
"C102534","SPOP Gene","Has Synonym","second_gene_symbol","SPOP","PT","GDC","N/A"
"C102534","SPOP Gene","Has Synonym","gene_symbol","SPOP","PT","GDC","N/A"
"C102520","ARID1B Gene","Has Synonym","gene_symbol","ARID1B","PT","GDC","N/A"
"C102520","ARID1B Gene","Has Synonym","second_gene_symbol","ARID1B","PT","GDC","N/A"
"C104303","EPAS1 Gene","Has Synonym","gene_symbol","EPAS1","PT","GDC","N/A"
"C104303","EPAS1 Gene","Has Synonym","second_gene_symbol","EPAS1","PT","GDC","N/A"
"C104212","PTPN13 Gene","Has Synonym","second_gene_symbol","PTPN13","PT","GDC","N/A"
"C104212","PTPN13 Gene","Has Synonym","gene_symbol","PTPN13","PT","GDC","N/A"
"C104128","CCR7 Gene","Has Synonym","gene_symbol","CCR7","PT","GDC","N/A"
"C104128","CCR7 Gene","Has Synonym","second_gene_symbol","CCR7","PT","GDC","N/A"
"C106067","RSPO2 Gene","Has Synonym","gene_symbol","RSPO2","PT","GDC","N/A"
"C106067","RSPO2 Gene","Has Synonym","second_gene_symbol","RSPO2","PT","GDC","N/A"
"C105605","ZEB1 Gene","Has Synonym","gene_symbol","ZEB1","PT","GDC","N/A"
"C105605","ZEB1 Gene","Has Synonym","second_gene_symbol","ZEB1","PT","GDC","N/A"
"C105393","CCNC Gene","Has Synonym","second_gene_symbol","CCNC","PT","GDC","N/A"
"C105393","CCNC Gene","Has Synonym","gene_symbol","CCNC","PT","GDC","N/A"
"C107649","RNF43 Gene","Has Synonym","gene_symbol","RNF43","PT","GDC","N/A"
"C107649","RNF43 Gene","Has Synonym","second_gene_symbol","RNF43","PT","GDC","N/A"
"C107661","STRN Gene","Has Synonym","gene_symbol","STRN","PT","GDC","N/A"
"C107661","STRN Gene","Has Synonym","second_gene_symbol","STRN","PT","GDC","N/A"
"C107646","TRAF7 Gene","Has Synonym","gene_symbol","TRAF7","PT","GDC","N/A"
"C107646","TRAF7 Gene","Has Synonym","second_gene_symbol","TRAF7","PT","GDC","N/A"
"C107655","POT1 Gene","Has Synonym","second_gene_symbol","POT1","PT","GDC","N/A"
"C107655","POT1 Gene","Has Synonym","gene_symbol","POT1","PT","GDC","N/A"
"C107658","CNOT3 Gene","Has Synonym","second_gene_symbol","CNOT3","PT","GDC","N/A"
"C107658","CNOT3 Gene","Has Synonym","gene_symbol","CNOT3","PT","GDC","N/A"
"C113585","FLNA Gene","Has Synonym","gene_symbol","FLNA","PT","GDC","N/A"
"C113585","FLNA Gene","Has Synonym","second_gene_symbol","FLNA","PT","GDC","N/A"
"C113762","ATP1A1 Gene","Has Synonym","gene_symbol","ATP1A1","PT","GDC","N/A"
"C113762","ATP1A1 Gene","Has Synonym","second_gene_symbol","ATP1A1","PT","GDC","N/A"
"C113769","CACNA1D Gene","Has Synonym","second_gene_symbol","CACNA1D","PT","GDC","N/A"
"C113769","CACNA1D Gene","Has Synonym","gene_symbol","CACNA1D","PT","GDC","N/A"
"C113765","ATP2B3 Gene","Has Synonym","second_gene_symbol","ATP2B3","PT","GDC","N/A"
"C113765","ATP2B3 Gene","Has Synonym","gene_symbol","ATP2B3","PT","GDC","N/A"
"C116325","Siremadlin","Has Synonym","therapeutic_agents","Siremadlin","PT","GDC","N/A"
"C116325","Siremadlin","Has Synonym","therapeutic_agents","HDM2 Inhibitor HDM201","PT","GDC","N/A"
"C116788","Ianalumab","Has Synonym","therapeutic_agents","Human Combinatorial Antibody Library-based Monoclonal Antibody VAY736","PT","GDC","N/A"
"C116788","Ianalumab","Has Synonym","therapeutic_agents","Ianalumab","PT","GDC","N/A"
"C116411","ISX Gene","Has Synonym","gene_symbol","ISX","PT","GDC","N/A"
"C116411","ISX Gene","Has Synonym","second_gene_symbol","ISX","PT","GDC","N/A"
"C114452","RANBP2 Gene","Has Synonym","gene_symbol","RANBP2","PT","GDC","N/A"
"C114452","RANBP2 Gene","Has Synonym","second_gene_symbol","RANBP2","PT","GDC","N/A"
"C114529","GRM3 Gene","Has Synonym","gene_symbol","GRM3","PT","GDC","N/A"
"C114529","GRM3 Gene","Has Synonym","second_gene_symbol","GRM3","PT","GDC","N/A"
"C114743","BCL2L12 Gene","Has Synonym","second_gene_symbol","BCL2L12","PT","GDC","N/A"
"C114743","BCL2L12 Gene","Has Synonym","gene_symbol","BCL2L12","PT","GDC","N/A"
"C114381","Telaglenastat","Has Synonym","therapeutic_agents","Telaglenastat","PT","GDC","N/A"
"C114381","Telaglenastat","Has Synonym","therapeutic_agents","Glutaminase Inhibitor CB-839","PT","GDC","N/A"
"C112105","KEAP1 Gene","Has Synonym","gene_symbol","KEAP1","PT","GDC","N/A"
"C112105","KEAP1 Gene","Has Synonym","second_gene_symbol","KEAP1","PT","GDC","N/A"
"C111928","UBR5 Gene","Has Synonym","second_gene_symbol","UBR5","PT","GDC","N/A"
"C111928","UBR5 Gene","Has Synonym","gene_symbol","UBR5","PT","GDC","N/A"
"C111830","LRP1B Gene","Has Synonym","gene_symbol","LRP1B","PT","GDC","N/A"
"C111830","LRP1B Gene","Has Synonym","second_gene_symbol","LRP1B","PT","GDC","N/A"
"C111937","QKI Gene","Has Synonym","second_gene_symbol","QKI","PT","GDC","N/A"
"C111937","QKI Gene","Has Synonym","gene_symbol","QKI","PT","GDC","N/A"
"C111841","EPHA7 Gene","Has Synonym","gene_symbol","EPHA7","PT","GDC","N/A"
"C111841","EPHA7 Gene","Has Synonym","second_gene_symbol","EPHA7","PT","GDC","N/A"
"C111906","Laprituximab Emtansine","Has Synonym","therapeutic_agents","Laprituximab Emtansine","PT","GDC","N/A"
"C111906","Laprituximab Emtansine","Has Synonym","therapeutic_agents","Anti-EGFR TAP Antibody-drug Conjugate IMGN289","PT","GDC","N/A"
"C112001","Ladiratuzumab Vedotin","Has Synonym","therapeutic_agents","Ladiratuzumab Vedotin","PT","GDC","N/A"
"C112001","Ladiratuzumab Vedotin","Has Synonym","therapeutic_agents","Anti-LIV-1 Monoclonal Antibody-MMAE Conjugate SGN-LIV1A","PT","GDC","N/A"
"C118319","ZNRF3 Gene","Has Synonym","second_gene_symbol","ZNRF3","PT","GDC","N/A"
"C118319","ZNRF3 Gene","Has Synonym","gene_symbol","ZNRF3","PT","GDC","N/A"
"C150590","Serclutamab Talirine","Has Synonym","therapeutic_agents","Anti-EGFR/PBD Antibody-drug Conjugate ABBV-321","PT","GDC","N/A"
"C150590","Serclutamab Talirine","Has Synonym","therapeutic_agents","Serclutamab Talirine","PT","GDC","N/A"
"C156734","Nurulimab","Has Synonym","therapeutic_agents","Anti-CTLA-4 Monoclonal Antibody BCD-145","PT","GDC","N/A"
"C156734","Nurulimab","Has Synonym","therapeutic_agents","Nurulimab","PT","GDC","N/A"
"C156172","Vulinacimab","Has Synonym","therapeutic_agents","Vulinacimab","PT","GDC","N/A"
"C156172","Vulinacimab","Has Synonym","therapeutic_agents","Anti-VEGFR2 Monoclonal Antibody HLX06","PT","GDC","N/A"
"C148412","T3d Stage Finding","Has Synonym","ajcc_clinical_t","T3d","PT","GDC","N/A"
"C148412","T3d Stage Finding","Has Synonym","ajcc_pathologic_t","T3d","PT","GDC","N/A"
"C148411","T2d Stage Finding","Has Synonym","ajcc_clinical_t","T2d","PT","GDC","N/A"
"C148411","T2d Stage Finding","Has Synonym","ajcc_pathologic_t","T2d","PT","GDC","N/A"
"C15385","Excisional Biopsy","Has Synonym","method_of_diagnosis","Excisional Biopsy","PT","GDC","N/A"
"C15385","Excisional Biopsy","Has Synonym","method_of_sample_procurement","Excisional Biopsy","PT","GDC","N/A"
"C124051","Racemetyrosine/Methoxsalen/Phenytoin/Sirolimus SM-88","Has Synonym","therapeutic_agents","Antineoplastic Agent Combination SM-88","PT","GDC","N/A"
"C124051","Racemetyrosine/Methoxsalen/Phenytoin/Sirolimus SM-88","Has Synonym","therapeutic_agents","Racemetyrosine/Methoxsalen/Phenytoin/Sirolimus SM-88","PT","GDC","N/A"
"C12376","Bile Duct","Has Synonym","biospecimen_anatomic_site","Bile Duct","PT","GDC","N/A"
"C12376","Bile Duct","Has Synonym","treatment_anatomic_site","Bile Duct","PT","GDC","N/A"
"C12473","Synovial Membrane","Has Synonym","biospecimen_anatomic_site","Synovium","PT","GDC","N/A"
"C12473","Synovial Membrane","Has Synonym","treatment_anatomic_site","Synovium","PT","GDC","N/A"
"C125631","Opolimogene Capmilisbac","Has Synonym","therapeutic_agents","Live-attenuated Double-deleted Listeria monocytogenes Bacteria JNJ-64041809","PT","GDC","N/A"
"C125631","Opolimogene Capmilisbac","Has Synonym","therapeutic_agents","Opolimogene Capmilisbac","PT","GDC","N/A"
"C126774","ROBO2 Gene","Has Synonym","gene_symbol","ROBO2","PT","GDC","N/A"
"C126774","ROBO2 Gene","Has Synonym","second_gene_symbol","ROBO2","PT","GDC","N/A"
"C12702","Diaphragm","Has Synonym","biospecimen_anatomic_site","Diaphragm","PT","GDC","N/A"
"C12702","Diaphragm","Has Synonym","treatment_anatomic_site","Diaphragm","PT","GDC","N/A"
"C12698","Common Bile Duct","Has Synonym","biospecimen_anatomic_site","Common Duct","PT","GDC","N/A"
"C12698","Common Bile Duct","Has Synonym","treatment_anatomic_site","Common Duct","PT","GDC","N/A"
"C12715","Femoral Artery","Has Synonym","biospecimen_anatomic_site","Femoral Artery","PT","GDC","N/A"
"C12715","Femoral Artery","Has Synonym","treatment_anatomic_site","Femoral Artery","PT","GDC","N/A"
"C122890","PWWP2A Gene","Has Synonym","gene_symbol","PWWP2A","PT","GDC","N/A"
"C122890","PWWP2A Gene","Has Synonym","second_gene_symbol","PWWP2A","PT","GDC","N/A"
"C122823","ETNK1 Gene","Has Synonym","second_gene_symbol","ETNK1","PT","GDC","N/A"
"C122823","ETNK1 Gene","Has Synonym","gene_symbol","ETNK1","PT","GDC","N/A"
"C122887","CEP89 Gene","Has Synonym","gene_symbol","CEP89","PT","GDC","N/A"
"C122887","CEP89 Gene","Has Synonym","second_gene_symbol","CEP89","PT","GDC","N/A"
"C122878","ZCCHC8 Gene","Has Synonym","gene_symbol","ZCCHC8","PT","GDC","N/A"
"C122878","ZCCHC8 Gene","Has Synonym","second_gene_symbol","ZCCHC8","PT","GDC","N/A"
"C122909","PTPRB Gene","Has Synonym","gene_symbol","PTPRB","PT","GDC","N/A"
"C122909","PTPRB Gene","Has Synonym","second_gene_symbol","PTPRB","PT","GDC","N/A"
"C122875","DCTN1 Gene","Has Synonym","gene_symbol","DCTN1","PT","GDC","N/A"
"C122875","DCTN1 Gene","Has Synonym","second_gene_symbol","DCTN1","PT","GDC","N/A"
"C122903","NAB2 Gene","Has Synonym","second_gene_symbol","NAB2","PT","GDC","N/A"
"C122903","NAB2 Gene","Has Synonym","gene_symbol","NAB2","PT","GDC","N/A"
"C122881","MYO5A Gene","Has Synonym","gene_symbol","MYO5A","PT","GDC","N/A"
"C122881","MYO5A Gene","Has Synonym","second_gene_symbol","MYO5A","PT","GDC","N/A"
"C122884","LSM14A Gene","Has Synonym","second_gene_symbol","LSM14A","PT","GDC","N/A"
"C122884","LSM14A Gene","Has Synonym","gene_symbol","LSM14A","PT","GDC","N/A"
"C120102","Roblitinib","Has Synonym","therapeutic_agents","Roblitinib","PT","GDC","N/A"
"C120102","Roblitinib","Has Synonym","therapeutic_agents","FGFR4 Inhibitor FGF401","PT","GDC","N/A"
"C120550","Idetrexed","Has Synonym","therapeutic_agents","Idetrexed","PT","GDC","N/A"
"C120550","Idetrexed","Has Synonym","therapeutic_agents","alpha-Folate Receptor-targeting Thymidylate Synthase Inhibitor ONX-0801","PT","GDC","N/A"
"C118948","Taletrectinib","Has Synonym","therapeutic_agents","NTRK/ROS1 Inhibitor DS-6051b","PT","GDC","N/A"
"C118948","Taletrectinib","Has Synonym","therapeutic_agents","Taletrectinib","PT","GDC","N/A"
"C143096","CDH17 Gene","Has Synonym","second_gene_symbol","CDH17","PT","GDC","N/A"
"C143096","CDH17 Gene","Has Synonym","gene_symbol","CDH17","PT","GDC","N/A"
"C142890","Cinrebafusp Alfa","Has Synonym","therapeutic_agents","Anti-HER2 Monoclonal Antibody/Anti-CD137Anticalin Bispecific Fusion Protein PRS-343","PT","GDC","N/A"
"C142890","Cinrebafusp Alfa","Has Synonym","therapeutic_agents","Cinrebafusp Alfa","PT","GDC","N/A"
"C143039","CYSLTR2 Gene","Has Synonym","second_gene_symbol","CYSLTR2","PT","GDC","N/A"
"C143039","CYSLTR2 Gene","Has Synonym","gene_symbol","CYSLTR2","PT","GDC","N/A"
"C3138","Inflammatory Bowel Disease","Has Synonym","comorbidity","Inflammatory Bowel Disease","PT","GDC","N/A"
"C32042","Acetabulum","Has Synonym","biospecimen_anatomic_site","Acetabulum","PT","GDC","N/A"
"C32042","Acetabulum","Has Synonym","treatment_anatomic_site","Acetabulum","PT","GDC","N/A"
"C3346","Psoriasis","Has Synonym","comorbidity","Psoriasis","PT","GDC","N/A"
"C3445","Weight Loss","Has Synonym","ann_arbor_b_symptoms_described","Weight Loss","PT","GDC","N/A"
"C35117","Vascular Disorder","Has Synonym","risk_factor","Vascular Disease","PT","GDC","N/A"
"C32608","Finger","Has Synonym","biospecimen_anatomic_site","Finger","PT","GDC","N/A"
"C32608","Finger","Has Synonym","treatment_anatomic_site","Finger","PT","GDC","N/A"
"C32974","Leg","Has Synonym","biospecimen_anatomic_site","Leg","PT","GDC","N/A"
"C32974","Leg","Has Synonym","treatment_anatomic_site","Leg","PT","GDC","N/A"
"C32979","Leptomeninges","Has Synonym","biospecimen_anatomic_site","Leptomeninges","PT","GDC","N/A"
"C32979","Leptomeninges","Has Synonym","treatment_anatomic_site","Leptomeninges","PT","GDC","N/A"
"C32712","Hand","Has Synonym","treatment_anatomic_site","Hand","PT","GDC","N/A"
"C32712","Hand","Has Synonym","biospecimen_anatomic_site","Hand","PT","GDC","N/A"
"C32622","Foot","Has Synonym","biospecimen_anatomic_site","Foot","PT","GDC","N/A"
"C32622","Foot","Has Synonym","treatment_anatomic_site","Foot","PT","GDC","N/A"
"C35815","Granulocytic Sarcoma","Has Synonym","primary_diagnosis","Granulocytic sarcoma","PT","GDC","N/A"
"C35815","Granulocytic Sarcoma","Related To","morphology","9930/3","PT","GDC","N/A"
"C159536","Bexmarilimab","Has Synonym","therapeutic_agents","Bexmarilimab","PT","GDC","N/A"
"C159536","Bexmarilimab","Has Synonym","therapeutic_agents","Anti-CLEVER-1 Monoclonal Antibody FP-1305","PT","GDC","N/A"
"C15281","Total Mastectomy","Has Synonym","method_of_sample_procurement","Total Mastectomy","PT","GDC","N/A"
"C15281","Total Mastectomy","Has Synonym","method_of_sample_procurement","Simple Mastectomy","PT","GDC","N/A"
"C152914","Vorasidenib","Has Synonym","therapeutic_agents","Pan-IDH Mutant Inhibitor AG-881","PT","GDC","N/A"
"C152914","Vorasidenib","Has Synonym","therapeutic_agents","Vorasidenib","PT","GDC","N/A"
"C26884","Sleep Apnea","Has Synonym","comorbidity","Sleep apnea","PT","GDC","N/A"
"C26423","Immunoglobulin Lambda Locus","Has Synonym","gene_symbol","IGL","PT","GDC","N/A"
"C26423","Immunoglobulin Lambda Locus","Has Synonym","second_gene_symbol","IGL","PT","GDC","N/A"
"C96007","NR4A3 Gene","Has Synonym","second_gene_symbol","NR4A3","PT","GDC","N/A"
"C96007","NR4A3 Gene","Has Synonym","gene_symbol","NR4A3","PT","GDC","N/A"
"C95423","TET1 Gene","Has Synonym","second_gene_symbol","TET1","PT","GDC","N/A"
"C95423","TET1 Gene","Has Synonym","gene_symbol","TET1","PT","GDC","N/A"
"C95456","MAML2 Gene","Has Synonym","gene_symbol","MAML2","PT","GDC","N/A"
"C95456","MAML2 Gene","Has Synonym","second_gene_symbol","MAML2","PT","GDC","N/A"
"C95994","TAF15 Gene","Has Synonym","gene_symbol","TAF15","PT","GDC","N/A"
"C95994","TAF15 Gene","Has Synonym","second_gene_symbol","TAF15","PT","GDC","N/A"
"C95438","PBRM1 Gene","Has Synonym","gene_symbol","PBRM1","PT","GDC","N/A"
"C95438","PBRM1 Gene","Has Synonym","second_gene_symbol","PBRM1","PT","GDC","N/A"
"C95280","TRIM24 Gene","Has Synonym","second_gene_symbol","TRIM24","PT","GDC","N/A"
"C95280","TRIM24 Gene","Has Synonym","gene_symbol","TRIM24","PT","GDC","N/A"
"C95252","TET2 Gene","Has Synonym","gene_symbol","TET2","PT","GDC","N/A"
"C95252","TET2 Gene","Has Synonym","second_gene_symbol","TET2","PT","GDC","N/A"
"C95313","CALR Gene","Has Synonym","gene_symbol","CALR","PT","GDC","N/A"
"C95313","CALR Gene","Has Synonym","second_gene_symbol","CALR","PT","GDC","N/A"
"C95480","CREB3L2 Gene","Has Synonym","second_gene_symbol","CREB3L2","PT","GDC","N/A"
"C95480","CREB3L2 Gene","Has Synonym","gene_symbol","CREB3L2","PT","GDC","N/A"
"C95449","CRTC1 Gene","Has Synonym","second_gene_symbol","CRTC1","PT","GDC","N/A"
"C95449","CRTC1 Gene","Has Synonym","gene_symbol","CRTC1","PT","GDC","N/A"
"C96013","CIITA Gene","Has Synonym","gene_symbol","CIITA","PT","GDC","N/A"
"C96013","CIITA Gene","Has Synonym","second_gene_symbol","CIITA","PT","GDC","N/A"
"C98096","C15orf65 Gene","Has Synonym","gene_symbol","C15orf65","PT","GDC","N/A"
"C98096","C15orf65 Gene","Has Synonym","second_gene_symbol","C15orf65","PT","GDC","N/A"
"C97885","ZNF521 Gene","Has Synonym","second_gene_symbol","ZNF521","PT","GDC","N/A"
"C97885","ZNF521 Gene","Has Synonym","gene_symbol","ZNF521","PT","GDC","N/A"
"C97900","PCM1 Gene","Has Synonym","second_gene_symbol","PCM1","PT","GDC","N/A"
"C97900","PCM1 Gene","Has Synonym","gene_symbol","PCM1","PT","GDC","N/A"
"C97882","ZNF384 Gene","Has Synonym","gene_symbol","ZNF384","PT","GDC","N/A"
"C97882","ZNF384 Gene","Has Synonym","second_gene_symbol","ZNF384","PT","GDC","N/A"
"C97861","TRIP11 Gene","Has Synonym","gene_symbol","TRIP11","PT","GDC","N/A"
"C97861","TRIP11 Gene","Has Synonym","second_gene_symbol","TRIP11","PT","GDC","N/A"
"C97879","ZNF331 Gene","Has Synonym","second_gene_symbol","ZNF331","PT","GDC","N/A"
"C97879","ZNF331 Gene","Has Synonym","gene_symbol","ZNF331","PT","GDC","N/A"
"C98284","SF3B1 Gene","Has Synonym","gene_symbol","SF3B1","PT","GDC","N/A"
"C98284","SF3B1 Gene","Has Synonym","second_gene_symbol","SF3B1","PT","GDC","N/A"
"C97894","PAFAH1B2 Gene","Has Synonym","gene_symbol","PAFAH1B2","PT","GDC","N/A"
"C97894","PAFAH1B2 Gene","Has Synonym","second_gene_symbol","PAFAH1B2","PT","GDC","N/A"
"C97891","CNTRL Gene","Has Synonym","gene_symbol","CNTRL","PT","GDC","N/A"
"C97891","CNTRL Gene","Has Synonym","second_gene_symbol","CNTRL","PT","GDC","N/A"
"C97888","CNBP Gene","Has Synonym","second_gene_symbol","CNBP","PT","GDC","N/A"
"C97888","CNBP Gene","Has Synonym","gene_symbol","CNBP","PT","GDC","N/A"
"C98093","HMGN2P46 Gene","Has Synonym","gene_symbol","HMGN2P46","PT","GDC","N/A"
"C98093","HMGN2P46 Gene","Has Synonym","second_gene_symbol","HMGN2P46","PT","GDC","N/A"
"C97867","WIF1 Gene","Has Synonym","gene_symbol","WIF1","PT","GDC","N/A"
"C97867","WIF1 Gene","Has Synonym","second_gene_symbol","WIF1","PT","GDC","N/A"
