"CODE","PT","RELATIONSHIP_TO_TARGET","TARGET_CODE","TARGET_TERM","TARGET_TERM_TYPE","TARGET_TERMINOLOGY","TARGET_TERMINOLOGY_VERSION"
"C18345","MDM2 Gene","Has Synonym","second_gene_symbol","MDM2","PT","GDC","N/A"
"C18345","MDM2 Gene","Has Synonym","gene_symbol","MDM2","PT","GDC","N/A"
"C18338","RAF1 Gene","Has Synonym","second_gene_symbol","RAF1","PT","GDC","N/A"
"C18338","RAF1 Gene","Has Synonym","gene_symbol","RAF1","PT","GDC","N/A"
"C18417","MAF Gene","Has Synonym","second_gene_symbol","MAF","PT","GDC","N/A"
"C18417","MAF Gene","Has Synonym","gene_symbol","MAF","PT","GDC","N/A"
"C18325","MET Gene","Has Synonym","gene_symbol","MET","PT","GDC","N/A"
"C18325","MET Gene","Has Synonym","second_gene_symbol","MET","PT","GDC","N/A"
"C18350","AKT1 Gene","Has Synonym","second_gene_symbol","AKT1","PT","GDC","N/A"
"C18350","AKT1 Gene","Has Synonym","gene_symbol","AKT1","PT","GDC","N/A"
"C18583","ATM Gene","Has Synonym","gene_symbol","ATM","PT","GDC","N/A"
"C18583","ATM Gene","Has Synonym","second_gene_symbol","ATM","PT","GDC","N/A"
"C18354","ARAF Gene","Has Synonym","gene_symbol","ARAF","PT","GDC","N/A"
"C18354","ARAF Gene","Has Synonym","second_gene_symbol","ARAF","PT","GDC","N/A"
"C18608","TLX1 Gene","Has Synonym","second_gene_symbol","TLX1","PT","GDC","N/A"
"C18608","TLX1 Gene","Has Synonym","gene_symbol","TLX1","PT","GDC","N/A"
"C18541","LCK Gene","Has Synonym","second_gene_symbol","LCK","PT","GDC","N/A"
"C18541","LCK Gene","Has Synonym","gene_symbol","LCK","PT","GDC","N/A"
"C18609","KIT Gene","Has Synonym","second_gene_symbol","KIT","PT","GDC","N/A"
"C18609","KIT Gene","Has Synonym","gene_symbol","KIT","PT","GDC","N/A"
"C20060","CDKN1B Gene","Has Synonym","gene_symbol","CDKN1B","PT","GDC","N/A"
"C20060","CDKN1B Gene","Has Synonym","second_gene_symbol","CDKN1B","PT","GDC","N/A"
"C19195","MSH6 Gene","Has Synonym","second_gene_symbol","MSH6","PT","GDC","N/A"
"C19195","MSH6 Gene","Has Synonym","gene_symbol","MSH6","PT","GDC","N/A"
"C19969","AXIN1 Gene","Has Synonym","gene_symbol","AXIN1","PT","GDC","N/A"
"C19969","AXIN1 Gene","Has Synonym","second_gene_symbol","AXIN1","PT","GDC","N/A"
"C20070","WRN Gene","Has Synonym","gene_symbol","WRN","PT","GDC","N/A"
"C20070","WRN Gene","Has Synonym","second_gene_symbol","WRN","PT","GDC","N/A"
"C19929","FGFR1 Gene","Has Synonym","second_gene_symbol","FGFR1","PT","GDC","N/A"
"C19929","FGFR1 Gene","Has Synonym","gene_symbol","FGFR1","PT","GDC","N/A"
"C19917","SRC Gene","Has Synonym","gene_symbol","SRC","PT","GDC","N/A"
"C19917","SRC Gene","Has Synonym","second_gene_symbol","SRC","PT","GDC","N/A"
"C19878","SMARCA4 Gene","Has Synonym","second_gene_symbol","SMARCA4","PT","GDC","N/A"
"C19878","SMARCA4 Gene","Has Synonym","gene_symbol","SMARCA4","PT","GDC","N/A"
"C19931","FGFR2 Gene","Has Synonym","second_gene_symbol","FGFR2","PT","GDC","N/A"
"C19931","FGFR2 Gene","Has Synonym","gene_symbol","FGFR2","PT","GDC","N/A"
"C16887","MYC Gene","Has Synonym","second_gene_symbol","MYC","PT","GDC","N/A"
"C16887","MYC Gene","Has Synonym","gene_symbol","MYC","PT","GDC","N/A"
"C38928","MTOR Gene","Has Synonym","second_gene_symbol","MTOR","PT","GDC","N/A"
"C38928","MTOR Gene","Has Synonym","gene_symbol","MTOR","PT","GDC","N/A"
"C38939","MUC1 Gene","Has Synonym","gene_symbol","MUC1","PT","GDC","N/A"
"C38939","MUC1 Gene","Has Synonym","second_gene_symbol","MUC1","PT","GDC","N/A"
"C38536","CREB1 Gene","Has Synonym","gene_symbol","CREB1","PT","GDC","N/A"
"C38536","CREB1 Gene","Has Synonym","second_gene_symbol","CREB1","PT","GDC","N/A"
"C38554","FCGR2B Gene","Has Synonym","second_gene_symbol","FCGR2B","PT","GDC","N/A"
"C38554","FCGR2B Gene","Has Synonym","gene_symbol","FCGR2B","PT","GDC","N/A"
"C29957","MYH11 Gene","Has Synonym","gene_symbol","MYH11","PT","GDC","N/A"
"C29957","MYH11 Gene","Has Synonym","second_gene_symbol","MYH11","PT","GDC","N/A"
"C3138","Inflammatory Bowel Disease","Has Synonym","comorbidity","Inflammatory Bowel Disease","PT","GDC","N/A"
"C29949","COL1A1 Gene","Has Synonym","second_gene_symbol","COL1A1","PT","GDC","N/A"
"C29949","COL1A1 Gene","Has Synonym","gene_symbol","COL1A1","PT","GDC","N/A"
"C28640","NCOR1 Gene","Has Synonym","second_gene_symbol","NCOR1","PT","GDC","N/A"
"C28640","NCOR1 Gene","Has Synonym","gene_symbol","NCOR1","PT","GDC","N/A"
"C28635","ZBTB16 Gene","Has Synonym","second_gene_symbol","ZBTB16","PT","GDC","N/A"
"C28635","ZBTB16 Gene","Has Synonym","gene_symbol","ZBTB16","PT","GDC","N/A"
"C28569","MYB Gene","Has Synonym","second_gene_symbol","MYB","PT","GDC","N/A"
"C28569","MYB Gene","Has Synonym","gene_symbol","MYB","PT","GDC","N/A"
"C28667","STAT5B Gene","Has Synonym","second_gene_symbol","STAT5B","PT","GDC","N/A"
"C28667","STAT5B Gene","Has Synonym","gene_symbol","STAT5B","PT","GDC","N/A"
"C28519","FOXO3 Gene","Has Synonym","gene_symbol","FOXO3","PT","GDC","N/A"
"C28519","FOXO3 Gene","Has Synonym","second_gene_symbol","FOXO3","PT","GDC","N/A"
"C28570","RUNX1T1 Gene","Has Synonym","gene_symbol","RUNX1T1","PT","GDC","N/A"
"C28570","RUNX1T1 Gene","Has Synonym","second_gene_symbol","RUNX1T1","PT","GDC","N/A"
"C2887","Ataxia Telangiectasia Syndrome","Has Synonym","comorbidity","Ataxia-telangiectasia","PT","GDC","N/A"
"C2887","Ataxia Telangiectasia Syndrome","Has Synonym","risk_factor","Ataxia-telangiectasia","PT","GDC","N/A"
"C28575","GATA1 Gene","Has Synonym","gene_symbol","GATA1","PT","GDC","N/A"
"C28575","GATA1 Gene","Has Synonym","second_gene_symbol","GATA1","PT","GDC","N/A"
"C28585","HLA-A Gene","Has Synonym","gene_symbol","HLA-A","PT","GDC","N/A"
"C28585","HLA-A Gene","Has Synonym","second_gene_symbol","HLA-A","PT","GDC","N/A"
"C5160","Breast Mixed Ductal and Lobular Carcinoma","Related To","morphology","8522/3","PT","GDC","N/A"
"C5160","Breast Mixed Ductal and Lobular Carcinoma","Related To","primary_diagnosis","Lobular and ductal carcinoma","PT","GDC","N/A"
"C46071","CYP2C8 Gene","Has Synonym","second_gene_symbol","CYP2C8","PT","GDC","N/A"
"C46071","CYP2C8 Gene","Has Synonym","gene_symbol","CYP2C8","PT","GDC","N/A"
"C49151","Stillbirth","Has Synonym","pregnancy_outcome","Stillbirth","PT","GDC","N/A"
"C48976","Breast Cancer pTis (LCIS) TNM Finding v6 and v7","Related To","ajcc_clinical_t","Tis (LCIS)","PT","GDC","N/A"
"C48976","Breast Cancer pTis (LCIS) TNM Finding v6 and v7","Has Synonym","ajcc_pathologic_t","Tis (LCIS)","PT","GDC","N/A"
"C49018","Regional Lymph Node","Has Synonym","biospecimen_anatomic_site","Lymph Node(s) Regional","PT","GDC","N/A"
"C49018","Regional Lymph Node","Has Synonym","treatment_anatomic_site","Lymph Node(s) Regional","PT","GDC","N/A"
"C70991","ASPSCR1 Gene","Has Synonym","gene_symbol","ASPSCR1","PT","GDC","N/A"
"C70991","ASPSCR1 Gene","Has Synonym","second_gene_symbol","ASPSCR1","PT","GDC","N/A"
"C71003","EML4 Gene","Has Synonym","second_gene_symbol","EML4","PT","GDC","N/A"
"C71003","EML4 Gene","Has Synonym","gene_symbol","EML4","PT","GDC","N/A"
"C70994","PRCC Gene","Has Synonym","second_gene_symbol","PRCC","PT","GDC","N/A"
"C70994","PRCC Gene","Has Synonym","gene_symbol","PRCC","PT","GDC","N/A"
"C71018","MUC16 Gene","Has Synonym","second_gene_symbol","MUC16","PT","GDC","N/A"
"C71018","MUC16 Gene","Has Synonym","gene_symbol","MUC16","PT","GDC","N/A"
"C71417","SFPQ Gene","Has Synonym","second_gene_symbol","SFPQ","PT","GDC","N/A"
"C71417","SFPQ Gene","Has Synonym","gene_symbol","SFPQ","PT","GDC","N/A"
"C71423","PLAG1 Gene","Has Synonym","gene_symbol","PLAG1","PT","GDC","N/A"
"C71423","PLAG1 Gene","Has Synonym","second_gene_symbol","PLAG1","PT","GDC","N/A"
"C70584","MITF Gene","Has Synonym","second_gene_symbol","MITF","PT","GDC","N/A"
"C70584","MITF Gene","Has Synonym","gene_symbol","MITF","PT","GDC","N/A"
"C38316","GNAQ Gene","Has Synonym","gene_symbol","GNAQ","PT","GDC","N/A"
"C38316","GNAQ Gene","Has Synonym","second_gene_symbol","GNAQ","PT","GDC","N/A"
"C38401","NFIB Gene","Has Synonym","second_gene_symbol","NFIB","PT","GDC","N/A"
"C38401","NFIB Gene","Has Synonym","gene_symbol","NFIB","PT","GDC","N/A"
"C38184","ALK Gene","Has Synonym","gene_symbol","ALK","PT","GDC","N/A"
"C38184","ALK Gene","Has Synonym","second_gene_symbol","ALK","PT","GDC","N/A"
"C35117","Vascular Disorder","Has Synonym","risk_factor","Vascular Disease","PT","GDC","N/A"
"C32078","Ankle Joint","Has Synonym","biospecimen_anatomic_site","Ankle","PT","GDC","N/A"
"C32078","Ankle Joint","Has Synonym","treatment_anatomic_site","Ankle","PT","GDC","N/A"
"C3283","Obesity","Has Synonym","comorbidity","Obesity","PT","GDC","N/A"
"C3283","Obesity","Has Synonym","risk_factor","Obesity","PT","GDC","N/A"
"C32884","Ischium","Has Synonym","biospecimen_anatomic_site","Ischium","PT","GDC","N/A"
"C32884","Ischium","Has Synonym","treatment_anatomic_site","Ischium","PT","GDC","N/A"
"C3346","Psoriasis","Has Synonym","comorbidity","Psoriasis","PT","GDC","N/A"
"C45437","PDCD1LG2 Gene","Has Synonym","second_gene_symbol","PDCD1LG2","PT","GDC","N/A"
"C45437","PDCD1LG2 Gene","Has Synonym","gene_symbol","PDCD1LG2","PT","GDC","N/A"
"C54237","NFE2L2 Gene","Has Synonym","gene_symbol","NFE2L2","PT","GDC","N/A"
"C54237","NFE2L2 Gene","Has Synonym","second_gene_symbol","NFE2L2","PT","GDC","N/A"
"C41449","Epidural Spinal Canal Space","Has Synonym","treatment_anatomic_site","Epidural Space","PT","GDC","N/A"
"C41449","Epidural Spinal Canal Space","Has Synonym","biospecimen_anatomic_site","Epidural Space","PT","GDC","N/A"
"C40965","CHEK2 Gene","Has Synonym","second_gene_symbol","CHEK2","PT","GDC","N/A"
"C40965","CHEK2 Gene","Has Synonym","gene_symbol","CHEK2","PT","GDC","N/A"
"C61148","LMNA Gene","Has Synonym","gene_symbol","LMNA","PT","GDC","N/A"
"C61148","LMNA Gene","Has Synonym","second_gene_symbol","LMNA","PT","GDC","N/A"
"C61136","SOX2 Gene","Has Synonym","second_gene_symbol","SOX2","PT","GDC","N/A"
"C61136","SOX2 Gene","Has Synonym","gene_symbol","SOX2","PT","GDC","N/A"
"C60671","MALT1 Gene","Has Synonym","second_gene_symbol","MALT1","PT","GDC","N/A"
"C60671","MALT1 Gene","Has Synonym","gene_symbol","MALT1","PT","GDC","N/A"
"C61140","POU5F1 Gene","Has Synonym","gene_symbol","POU5F1","PT","GDC","N/A"
"C61140","POU5F1 Gene","Has Synonym","second_gene_symbol","POU5F1","PT","GDC","N/A"
"C61056","MUTYH Gene","Has Synonym","gene_symbol","MUTYH","PT","GDC","N/A"
"C61056","MUTYH Gene","Has Synonym","second_gene_symbol","MUTYH","PT","GDC","N/A"
"C68575","OLIG2 Gene","Has Synonym","gene_symbol","OLIG2","PT","GDC","N/A"
"C68575","OLIG2 Gene","Has Synonym","second_gene_symbol","OLIG2","PT","GDC","N/A"
"C67493","High-Grade Biliary Intraepithelial Neoplasia","Has Synonym","primary_diagnosis","Biliary intraepithelial neoplasia, grade 3","PT","GDC","N/A"
"C67493","High-Grade Biliary Intraepithelial Neoplasia","Related To","morphology","8148/2","PT","GDC","N/A"
"C68736","IL21R Gene","Has Synonym","gene_symbol","IL21R","PT","GDC","N/A"
"C68736","IL21R Gene","Has Synonym","second_gene_symbol","IL21R","PT","GDC","N/A"
"C43236","WAS Gene","Has Synonym","gene_symbol","WAS","PT","GDC","N/A"
"C43236","WAS Gene","Has Synonym","second_gene_symbol","WAS","PT","GDC","N/A"
"C4327","Central Nervous System Medulloepithelioma","Related To","morphology","9501/3","PT","GDC","N/A"
"C4327","Central Nervous System Medulloepithelioma","Related To","primary_diagnosis","Diktyoma, malignant","PT","GDC","N/A"
"C39597","PRKCB Gene","Has Synonym","gene_symbol","PRKCB","PT","GDC","N/A"
"C39597","PRKCB Gene","Has Synonym","second_gene_symbol","PRKCB","PT","GDC","N/A"
"C4030","Urothelial Carcinoma","Related To","morphology","8120/3","PT","GDC","N/A"
"C4030","Urothelial Carcinoma","Has Synonym","primary_diagnosis","Urothelial carcinoma, NOS","PT","GDC","N/A"
"C39598","CEBPA Gene","Has Synonym","second_gene_symbol","CEBPA","PT","GDC","N/A"
"C39598","CEBPA Gene","Has Synonym","gene_symbol","CEBPA","PT","GDC","N/A"
"C40341","Hypospadias","Has Synonym","risk_factor","Hypospadias","PT","GDC","N/A"
"C40341","Hypospadias","Has Synonym","comorbidity","Hypospadias","PT","GDC","N/A"
"C63526","BRIP1 Gene","Has Synonym","gene_symbol","BRIP1","PT","GDC","N/A"
"C63526","BRIP1 Gene","Has Synonym","second_gene_symbol","BRIP1","PT","GDC","N/A"
"C63514","FLCN Gene","Has Synonym","second_gene_symbol","FLCN","PT","GDC","N/A"
"C63514","FLCN Gene","Has Synonym","gene_symbol","FLCN","PT","GDC","N/A"
"C90145","RAD51B Gene","Has Synonym","second_gene_symbol","RAD51B","PT","GDC","N/A"
"C90145","RAD51B Gene","Has Synonym","gene_symbol","RAD51B","PT","GDC","N/A"
"C92705","NUTM1 Gene","Has Synonym","second_gene_symbol","NUTM1","PT","GDC","N/A"
"C92705","NUTM1 Gene","Has Synonym","gene_symbol","NUTM1","PT","GDC","N/A"
"C9235","Systemic Mastocytosis","Related To","morphology","9741/3","PT","GDC","N/A"
"C9235","Systemic Mastocytosis","Has Synonym","primary_diagnosis","Systemic tissue mast cell disease","PT","GDC","N/A"
"C75013","BTK Gene","Has Synonym","gene_symbol","BTK","PT","GDC","N/A"
"C75013","BTK Gene","Has Synonym","second_gene_symbol","BTK","PT","GDC","N/A"
"C74976","ATRX Gene","Has Synonym","second_gene_symbol","ATRX","PT","GDC","N/A"
"C74976","ATRX Gene","Has Synonym","gene_symbol","ATRX","PT","GDC","N/A"
"C8312","Leptomeningeal Sarcoma","Related To","morphology","9530/3","PT","GDC","N/A"
"C8312","Leptomeningeal Sarcoma","Has Synonym","primary_diagnosis","Leptomeningeal sarcoma","PT","GDC","N/A"
"C80023","EBF1 Gene","Has Synonym","second_gene_symbol","EBF1","PT","GDC","N/A"
"C80023","EBF1 Gene","Has Synonym","gene_symbol","EBF1","PT","GDC","N/A"
"C80101","BTG1 Gene","Has Synonym","second_gene_symbol","BTG1","PT","GDC","N/A"
"C80101","BTG1 Gene","Has Synonym","gene_symbol","BTG1","PT","GDC","N/A"
"C80032","LEF1 Gene","Has Synonym","gene_symbol","LEF1","PT","GDC","N/A"
"C80032","LEF1 Gene","Has Synonym","second_gene_symbol","LEF1","PT","GDC","N/A"
"C77215","IDH1 Gene","Has Synonym","gene_symbol","IDH1","PT","GDC","N/A"
"C77215","IDH1 Gene","Has Synonym","second_gene_symbol","IDH1","PT","GDC","N/A"
"C73652","DNMT3A Gene","Has Synonym","second_gene_symbol","DNMT3A","PT","GDC","N/A"
"C73652","DNMT3A Gene","Has Synonym","gene_symbol","DNMT3A","PT","GDC","N/A"
"C73662","SETD2 Gene","Has Synonym","gene_symbol","SETD2","PT","GDC","N/A"
"C73662","SETD2 Gene","Has Synonym","second_gene_symbol","SETD2","PT","GDC","N/A"
"C73545","SUZ12 Gene","Has Synonym","gene_symbol","SUZ12","PT","GDC","N/A"
"C73545","SUZ12 Gene","Has Synonym","second_gene_symbol","SUZ12","PT","GDC","N/A"
"C73679","CTCF Gene","Has Synonym","gene_symbol","CTCF","PT","GDC","N/A"
"C73679","CTCF Gene","Has Synonym","second_gene_symbol","CTCF","PT","GDC","N/A"
"C73542","JAZF1 Gene","Has Synonym","second_gene_symbol","JAZF1","PT","GDC","N/A"
"C73542","JAZF1 Gene","Has Synonym","gene_symbol","JAZF1","PT","GDC","N/A"
"C73449","KLF4 Gene","Has Synonym","second_gene_symbol","KLF4","PT","GDC","N/A"
"C73449","KLF4 Gene","Has Synonym","gene_symbol","KLF4","PT","GDC","N/A"
"C75472","FOXL2 Gene","Has Synonym","gene_symbol","FOXL2","PT","GDC","N/A"
"C75472","FOXL2 Gene","Has Synonym","second_gene_symbol","FOXL2","PT","GDC","N/A"
"C75492","GATA3 Gene","Has Synonym","second_gene_symbol","GATA3","PT","GDC","N/A"
"C75492","GATA3 Gene","Has Synonym","gene_symbol","GATA3","PT","GDC","N/A"
"C75406","SMC1A Gene","Has Synonym","second_gene_symbol","SMC1A","PT","GDC","N/A"
"C75406","SMC1A Gene","Has Synonym","gene_symbol","SMC1A","PT","GDC","N/A"
"C75876","NSD1 Gene","Has Synonym","gene_symbol","NSD1","PT","GDC","N/A"
"C75876","NSD1 Gene","Has Synonym","second_gene_symbol","NSD1","PT","GDC","N/A"
"C75333","ELN Gene","Has Synonym","second_gene_symbol","ELN","PT","GDC","N/A"
"C75333","ELN Gene","Has Synonym","gene_symbol","ELN","PT","GDC","N/A"
"C96341","NSD3 Gene","Has Synonym","gene_symbol","NSD3","PT","GDC","N/A"
"C96341","NSD3 Gene","Has Synonym","second_gene_symbol","NSD3","PT","GDC","N/A"
"C97369","CARS1 Gene","Has Synonym","gene_symbol","CARS","PT","GDC","N/A"
"C97369","CARS1 Gene","Has Synonym","second_gene_symbol","CARS","PT","GDC","N/A"
"C97378","KNL1 Gene","Has Synonym","second_gene_symbol","KNL1","PT","GDC","N/A"
"C97378","KNL1 Gene","Has Synonym","gene_symbol","KNL1","PT","GDC","N/A"
"C97296","MRTFA Gene","Has Synonym","second_gene_symbol","MKL1","PT","GDC","N/A"
"C97296","MRTFA Gene","Has Synonym","gene_symbol","MKL1","PT","GDC","N/A"
"C91369","ACKR3 Gene","Has Synonym","second_gene_symbol","ACKR3","PT","GDC","N/A"
"C91369","ACKR3 Gene","Has Synonym","gene_symbol","ACKR3","PT","GDC","N/A"
"C97873","ZMYM2 Gene","Has Synonym","gene_symbol","ZNF198","PT","GDC","N/A"
"C97873","ZMYM2 Gene","Has Synonym","second_gene_symbol","ZNF198","PT","GDC","N/A"
"C97430","CRLF2 Gene","Has Synonym","second_gene_symbol","CRLF2","PT","GDC","N/A"
"C97430","CRLF2 Gene","Has Synonym","gene_symbol","CRLF2","PT","GDC","N/A"
"C97876","PATZ1 Gene","Has Synonym","second_gene_symbol","PATZ1","PT","GDC","N/A"
"C97876","PATZ1 Gene","Has Synonym","gene_symbol","PATZ1","PT","GDC","N/A"
"C97607","LHFPL6 Gene","Has Synonym","gene_symbol","LHFP","PT","GDC","N/A"
"C97607","LHFPL6 Gene","Has Synonym","second_gene_symbol","LHFP","PT","GDC","N/A"
"C16546","Endoscopic Procedure","Has Synonym","procedures_performed","Endoscopy","PT","GDC","N/A"
"C4868","Placental Hemangioma","Has Synonym","primary_diagnosis","Chorioangioma","PT","GDC","N/A"
"C40207","Copy Number Polymorphism","Has Synonym","data_category","Copy Number Variation","PT","GDC","N/A"
"C9063","Malignant Testicular Germ Cell Tumor","Has Synonym","relationship_primary_diagnosis","Testicular Cancer","PT","GDC","N/A"
"C128257","LZTR1 Gene","Has Synonym","gene_symbol","LZTR1","PT","GDC","N/A"
"C128257","LZTR1 Gene","Has Synonym","second_gene_symbol","LZTR1","PT","GDC","N/A"
"C12813","Vas Deferens","Has Synonym","biospecimen_anatomic_site","Vas Deferens","PT","GDC","N/A"
"C12813","Vas Deferens","Has Synonym","treatment_anatomic_site","Vas Deferens","PT","GDC","N/A"
"C128251","CHD4 Gene","Has Synonym","second_gene_symbol","CHD4","PT","GDC","N/A"
"C128251","CHD4 Gene","Has Synonym","gene_symbol","CHD4","PT","GDC","N/A"
"C128254","FAT4 Gene","Has Synonym","second_gene_symbol","FAT4","PT","GDC","N/A"
"C128254","FAT4 Gene","Has Synonym","gene_symbol","FAT4","PT","GDC","N/A"
"C26423","Immunoglobulin Lambda Locus","Has Synonym","second_gene_symbol","IGL","PT","GDC","N/A"
"C26423","Immunoglobulin Lambda Locus","Has Synonym","gene_symbol","IGL","PT","GDC","N/A"
"C26869","Pulmonary Fibrosis","Has Synonym","comorbidity","Pulmonary Fibrosis","PT","GDC","N/A"
"C25203","Shoulder","Has Synonym","treatment_anatomic_site","Shoulder","PT","GDC","N/A"
"C25203","Shoulder","Has Synonym","biospecimen_anatomic_site","Shoulder","PT","GDC","N/A"
"C25264","Carina","Has Synonym","treatment_anatomic_site","Carina","PT","GDC","N/A"
"C25264","Carina","Has Synonym","biospecimen_anatomic_site","Carina","PT","GDC","N/A"
"C131268","BCORL1 Gene","Has Synonym","second_gene_symbol","BCORL1","PT","GDC","N/A"
"C131268","BCORL1 Gene","Has Synonym","gene_symbol","BCORL1","PT","GDC","N/A"
"C128854","MUC4 Gene","Has Synonym","gene_symbol","MUC4","PT","GDC","N/A"
"C128854","MUC4 Gene","Has Synonym","second_gene_symbol","MUC4","PT","GDC","N/A"
"C129065","CCR4 Gene","Has Synonym","gene_symbol","CCR4","PT","GDC","N/A"
"C129065","CCR4 Gene","Has Synonym","second_gene_symbol","CCR4","PT","GDC","N/A"
"C132328","BCL9L Gene","Has Synonym","second_gene_symbol","BCL9L","PT","GDC","N/A"
"C132328","BCL9L Gene","Has Synonym","gene_symbol","BCL9L","PT","GDC","N/A"
"C131801","POLQ Gene","Has Synonym","gene_symbol","POLQ","PT","GDC","N/A"
"C131801","POLQ Gene","Has Synonym","second_gene_symbol","POLQ","PT","GDC","N/A"
"C13325","Serum","Has Synonym","biospecimen_type","Serum","PT","GDC","N/A"
"C13325","Serum","Has Synonym","composition","Serum","PT","GDC","N/A"
"C113765","ATP2B3 Gene","Has Synonym","gene_symbol","ATP2B3","PT","GDC","N/A"
"C113765","ATP2B3 Gene","Has Synonym","second_gene_symbol","ATP2B3","PT","GDC","N/A"
"C113585","FLNA Gene","Has Synonym","second_gene_symbol","FLNA","PT","GDC","N/A"
"C113585","FLNA Gene","Has Synonym","gene_symbol","FLNA","PT","GDC","N/A"
"C113762","ATP1A1 Gene","Has Synonym","second_gene_symbol","ATP1A1","PT","GDC","N/A"
"C113762","ATP1A1 Gene","Has Synonym","gene_symbol","ATP1A1","PT","GDC","N/A"
"C113769","CACNA1D Gene","Has Synonym","gene_symbol","CACNA1D","PT","GDC","N/A"
"C113769","CACNA1D Gene","Has Synonym","second_gene_symbol","CACNA1D","PT","GDC","N/A"
"C116411","ISX Gene","Has Synonym","second_gene_symbol","ISX","PT","GDC","N/A"
"C116411","ISX Gene","Has Synonym","gene_symbol","ISX","PT","GDC","N/A"
"C114452","RANBP2 Gene","Has Synonym","gene_symbol","RANBP2","PT","GDC","N/A"
"C114452","RANBP2 Gene","Has Synonym","second_gene_symbol","RANBP2","PT","GDC","N/A"
"C114529","GRM3 Gene","Has Synonym","second_gene_symbol","GRM3","PT","GDC","N/A"
"C114529","GRM3 Gene","Has Synonym","gene_symbol","GRM3","PT","GDC","N/A"
"C111841","EPHA7 Gene","Has Synonym","gene_symbol","EPHA7","PT","GDC","N/A"
"C111841","EPHA7 Gene","Has Synonym","second_gene_symbol","EPHA7","PT","GDC","N/A"
"C111830","LRP1B Gene","Has Synonym","gene_symbol","LRP1B","PT","GDC","N/A"
"C111830","LRP1B Gene","Has Synonym","second_gene_symbol","LRP1B","PT","GDC","N/A"
"C111937","QKI Gene","Has Synonym","second_gene_symbol","QKI","PT","GDC","N/A"
"C111937","QKI Gene","Has Synonym","gene_symbol","QKI","PT","GDC","N/A"
"C111928","UBR5 Gene","Has Synonym","gene_symbol","UBR5","PT","GDC","N/A"
"C111928","UBR5 Gene","Has Synonym","second_gene_symbol","UBR5","PT","GDC","N/A"
"C112105","KEAP1 Gene","Has Synonym","second_gene_symbol","KEAP1","PT","GDC","N/A"
"C112105","KEAP1 Gene","Has Synonym","gene_symbol","KEAP1","PT","GDC","N/A"
"C118319","ZNRF3 Gene","Has Synonym","gene_symbol","ZNRF3","PT","GDC","N/A"
"C118319","ZNRF3 Gene","Has Synonym","second_gene_symbol","ZNRF3","PT","GDC","N/A"
"C158758","Resection","Has Synonym","method_of_diagnosis","Surgical Resection","PT","GDC","N/A"
"C158758","Resection","Has Synonym","method_of_sample_procurement","Surgical Resection","PT","GDC","N/A"
"C148412","T3d Stage Finding","Has Synonym","ajcc_clinical_t","T3d","PT","GDC","N/A"
"C148412","T3d Stage Finding","Has Synonym","ajcc_pathologic_t","T3d","PT","GDC","N/A"
"C148411","T2d Stage Finding","Has Synonym","ajcc_clinical_t","T2d","PT","GDC","N/A"
"C148411","T2d Stage Finding","Has Synonym","ajcc_pathologic_t","T2d","PT","GDC","N/A"
"C15385","Excisional Biopsy","Has Synonym","method_of_sample_procurement","Excisional Biopsy","PT","GDC","N/A"
"C15385","Excisional Biopsy","Has Synonym","method_of_diagnosis","Excisional Biopsy","PT","GDC","N/A"
"C106224","POLD1 Gene","Has Synonym","second_gene_symbol","POLD1","PT","GDC","N/A"
"C106224","POLD1 Gene","Has Synonym","gene_symbol","POLD1","PT","GDC","N/A"
"C106232","POLE Gene","Has Synonym","second_gene_symbol","POLE","PT","GDC","N/A"
"C106232","POLE Gene","Has Synonym","gene_symbol","POLE","PT","GDC","N/A"
"C106635","SETBP1 Gene","Has Synonym","gene_symbol","SETBP1","PT","GDC","N/A"
"C106635","SETBP1 Gene","Has Synonym","second_gene_symbol","SETBP1","PT","GDC","N/A"
"C106606","MAP2K2 Gene","Has Synonym","second_gene_symbol","MAP2K2","PT","GDC","N/A"
"C106606","MAP2K2 Gene","Has Synonym","gene_symbol","MAP2K2","PT","GDC","N/A"
"C104587","NT5C2 Gene","Has Synonym","second_gene_symbol","NT5C2","PT","GDC","N/A"
"C104587","NT5C2 Gene","Has Synonym","gene_symbol","NT5C2","PT","GDC","N/A"
"C104821","PLCG1 Gene","Has Synonym","gene_symbol","PLCG1","PT","GDC","N/A"
"C104821","PLCG1 Gene","Has Synonym","second_gene_symbol","PLCG1","PT","GDC","N/A"
"C102802","SH2B3 Gene","Has Synonym","second_gene_symbol","SH2B3","PT","GDC","N/A"
"C102802","SH2B3 Gene","Has Synonym","gene_symbol","SH2B3","PT","GDC","N/A"
"C101095","CDK12 Gene","Has Synonym","gene_symbol","CDK12","PT","GDC","N/A"
"C101095","CDK12 Gene","Has Synonym","second_gene_symbol","CDK12","PT","GDC","N/A"
"C101110","SRSF2 Gene","Has Synonym","second_gene_symbol","SRSF2","PT","GDC","N/A"
"C101110","SRSF2 Gene","Has Synonym","gene_symbol","SRSF2","PT","GDC","N/A"
"C101431","SDC4 Gene","Has Synonym","gene_symbol","SDC4","PT","GDC","N/A"
"C101431","SDC4 Gene","Has Synonym","second_gene_symbol","SDC4","PT","GDC","N/A"
"C101091","BCOR Gene","Has Synonym","second_gene_symbol","BCOR","PT","GDC","N/A"
