"CODE","PT","RELATIONSHIP_TO_TARGET","TARGET_CODE","TARGET_TERM","TARGET_TERM_TYPE","TARGET_TERMINOLOGY","TARGET_TERMINOLOGY_VERSION"
"C7380","Thyroid Gland Papillary and Follicular Carcinoma","Related To","PD","Papillary and follicular adenocarcinoma","PT","GDC","N/A"
"C7438","Infiltrating Papillary Adenocarcinoma","Has Synonym","PD","Infiltrating papillary adenocarcinoma","PT","GDC","N/A"
"C7438","Infiltrating Papillary Adenocarcinoma","Related To","PD","Infiltrating and papillary adenocarcinoma","PT","GDC","N/A"
"C7438","Infiltrating Papillary Adenocarcinoma","Related To","MORPH","8503/3","PT","GDC","N/A"
"C4338","Diffuse Centroblastic-Centrocytic Lymphoma","Has Synonym","PD","Malignant lymphoma, centroblasticcentrocytic, NOS","PT","GDC","N/A"
"C4338","Diffuse Centroblastic-Centrocytic Lymphoma","Related To","PD","Malignant lymphoma, centroblasticcentrocytic, diffuse","PT","GDC","N/A"
"C4338","Diffuse Centroblastic-Centrocytic Lymphoma","Related To","MORPH","9675/3","PT","GDC","N/A"
"C6492","Deep Benign Fibrous Histiocytoma","Related To","MORPH","8831/0","PT","GDC","N/A"
"C6492","Deep Benign Fibrous Histiocytoma","Related To","PD","Juvenile histiocytoma","PT","GDC","N/A"
"C6492","Deep Benign Fibrous Histiocytoma","Related To","PD","Deep histiocytoma","PT","GDC","N/A"
"C66746","Benign Thymoma","Related To","PD","Thymoma, benign","PT","GDC","N/A"
"C66746","Benign Thymoma","Related To","MORPH","8580/0","PT","GDC","N/A"
"C71405","Aunt","Has Synonym","RT","Aunt","PT","GDC","N/A"
"C71405","Aunt","Related To","RT","Maternal Aunt","PT","GDC","N/A"
"C71405","Aunt","Related To","RT","Paternal Aunt","PT","GDC","N/A"
"C54221","Postcricoid Region","Has Synonym","TOO","Postcricoid region","PT","GDC","N/A"
"C54221","Postcricoid Region","Has Synonym","SRB","Postcricoid region","PT","GDC","N/A"
"C54221","Postcricoid Region","Has Synonym","PRAS","Postcricoid region","PT","GDC","N/A"
"C53677","Intimal Sarcoma","Related To","MORPH","9137/3","PT","GDC","N/A"
"C53677","Intimal Sarcoma","Has Synonym","PD","Intimal sarcoma","PT","GDC","N/A"
"C61122","Skene Gland","Related To","SRB","Paraurethral gland","PT","GDC","N/A"
"C61122","Skene Gland","Related To","PRAS","Paraurethral gland","PT","GDC","N/A"
"C61122","Skene Gland","Related To","TOO","Paraurethral gland","PT","GDC","N/A"
"C17796","Glutamate Carboxypeptidase 2","Has Synonym","TRACER","PSMA","PT","GDC","N/A"
"C20989","Physical Examination","Has Synonym","MD","Physical Exam","PT","GDC","N/A"
"C17525","Prostate-Specific Antigen","Has Synonym","ANTIGEN","Prostate-Specific Antigen (PSA)","PT","GDC","N/A"
"C74002","Fluciclovine F18","Has Synonym","TRACER","Axumin","PT","GDC","N/A"
"C26808","Acute Renal Failure","Has Synonym","COMORBID","Acute Renal Failure","PT","GDC","N/A"
"C3044","Fibrosis","Has Synonym","RF","Fibrosis","PT","GDC","N/A"
"C3044","Fibrosis","Has Synonym","COMORBID","Fibrosis","PT","GDC","N/A"
"C3003","Effusion","Has Synonym","BAS","Effusion","PT","GDC","N/A"
"C18363","BRAF Gene","Has Synonym","GENE","BRAF","PT","GDC","N/A"
"C18363","BRAF Gene","Has Synonym","GENE2","BRAF","PT","GDC","N/A"
"C18120","BRCA2 Gene","Has Synonym","GENE","BRCA2","PT","GDC","N/A"
"C18120","BRCA2 Gene","Has Synonym","GENE2","BRCA2","PT","GDC","N/A"
"C12789","Skull","Has Synonym","TAS","Skull","PT","GDC","N/A"
"C12789","Skull","Has Synonym","BAS","Skull","PT","GDC","N/A"
"C26862","Stein-Leventhal Syndrome","Has Synonym","COMORBID","Polycystic Ovarian Syndrome (PCOS)","PT","GDC","N/A"
"C26862","Stein-Leventhal Syndrome","Has Synonym","RF","Polycystic Ovarian Syndrome (PCOS)","PT","GDC","N/A"
"C13188","Amniotic Fluid","Has Synonym","TAS","Amniotic Fluid","PT","GDC","N/A"
"C13188","Amniotic Fluid","Has Synonym","BAS","Amniotic Fluid","PT","GDC","N/A"
"C17060","HRAS Gene","Has Synonym","GENE","HRAS","PT","GDC","N/A"
"C17060","HRAS Gene","Has Synonym","GENE2","HRAS","PT","GDC","N/A"
"C12379","Large Intestine","Has Synonym","TAS","Large Bowel","PT","GDC","N/A"
"C12379","Large Intestine","Has Synonym","BAS","Large Bowel","PT","GDC","N/A"
"C12674","Axilla","Has Synonym","BAS","Axilla","PT","GDC","N/A"
"C12674","Axilla","Has Synonym","TAS","Axilla","PT","GDC","N/A"
"C12783","Scapula","Has Synonym","TAS","Scapula","PT","GDC","N/A"
"C12783","Scapula","Has Synonym","BAS","Scapula","PT","GDC","N/A"
"C15749","Tumor Debulking","Has Synonym","MSP","Tumor Debulking","PT","GDC","N/A"
"C15749","Tumor Debulking","Related To","MD","Debulking","PT","GDC","N/A"
"C37869","B-Cell Lymphoma, Unclassifiable, with Features Intermediate between Diffuse Large B-Cell Lymphoma and Classic Hodgkin Lymphoma","Has Synonym","PD","B-cell lymphoma, unclassifiable, with features intermediate between diffuse large B-cell lymphoma and classical Hodgkin lymphoma","PT","GDC","N/A"
"C37869","B-Cell Lymphoma, Unclassifiable, with Features Intermediate between Diffuse Large B-Cell Lymphoma and Classic Hodgkin Lymphoma","Related To","MORPH","9596/3","PT","GDC","N/A"
"C38758","Positive Finding","Has Synonym","IMAGER","Positive","PT","GDC","N/A"
"C38758","Positive Finding","Has Synonym","TR","Positive","PT","GDC","N/A"
"C4630","Low Grade Cervical Intraepithelial Neoplasia","Related To","MORPH","8077/0","PT","GDC","N/A"
"C4630","Low Grade Cervical Intraepithelial Neoplasia","Has Synonym","PD","Cervical intraepithelial neoplasia, low grade","PT","GDC","N/A"
"C2952","Ulcerative Colitis","Has Synonym","COMORBID","Ulcerative Colitis","PT","GDC","N/A"
"C75545","Hemolytic Uremic Syndrome","Related To","COMORBID","HUS/TTP","PT","GDC","N/A"
"C48699","M0 Stage Finding","Has Synonym","ACM","M0","PT","GDC","N/A"
"C48699","M0 Stage Finding","Has Synonym","APM","M0","PT","GDC","N/A"
"C48700","M1 Stage Finding","Has Synonym","APM","M1","PT","GDC","N/A"
"C48700","M1 Stage Finding","Has Synonym","ACM","M1","PT","GDC","N/A"
"C63705","Infraclavicular Lymph Node","Has Synonym","BAS","Lymph Node(s) Subclavicular","PT","GDC","N/A"
"C63705","Infraclavicular Lymph Node","Has Synonym","TAS","Lymph Node(s) Subclavicular","PT","GDC","N/A"
"C84668","Denys-Drash Syndrome","Has Synonym","COMORBID","Denys-Drash Syndrome","PT","GDC","N/A"
"C84668","Denys-Drash Syndrome","Has Synonym","RF","Denys-Drash Syndrome","PT","GDC","N/A"
"C79601","Otitis Externa","Has Synonym","AE","External Ear Inflammation","PT","GDC","N/A"
"C3176","Philadelphia-Negative Myelogenous Leukemia","Related To","MORPH","9876/3","PT","GDC","N/A"
"C3176","Philadelphia-Negative Myelogenous Leukemia","Related To","PD","Atypical chronic myeloid leukemia, Philadelphia chromosome (Ph1) negative","PT","GDC","N/A"
"C3176","Philadelphia-Negative Myelogenous Leukemia","Related To","PD","Atypical chronic myeloid leukemia, BCR/ABL negative","PT","GDC","N/A"
"C129442","Medulloblastoma, SHH-Activated, TP53-Mutant","Related To","MORPH","9476/3","PT","GDC","N/A"
"C129442","Medulloblastoma, SHH-Activated, TP53-Mutant","Has Synonym","PD","Medulloblastoma, SHH-activated and TP53-mutant","PT","GDC","N/A"
"C128787","GenomePlex Whole Genome Amplification","Related To","AT","GenomePlex (Rubicon) Amplified DNA","PT","GDC","N/A"
"C128787","GenomePlex Whole Genome Amplification","Related To","ST","GenomePlex (Rubicon) Amplified DNA","PT","GDC","N/A"
"C128787","GenomePlex Whole Genome Amplification","Related To","ATID","G","PT","GDC","N/A"
"C129351","Ependymoma, RELA Fusion-Positive","Related To","MORPH","9396/3","PT","GDC","N/A"
"C129351","Ependymoma, RELA Fusion-Positive","Has Synonym","PD","Ependymoma, RELA fusion-positive","PT","GDC","N/A"
"C165202","Mixed Response","Has Synonym","TO","Mixed Response","PT","GDC","N/A"
"C165202","Mixed Response","Has Synonym","BOR","MX-Mixed Response","PT","GDC","N/A"
"C165202","Mixed Response","Has Synonym","DR","MX-Mixed Response","PT","GDC","N/A"
"C104813","Branchial Cleft Remnant","Has Synonym","SRB","Branchial cleft","PT","GDC","N/A"
"C104813","Branchial Cleft Remnant","Has Synonym","TOO","Branchial cleft","PT","GDC","N/A"
"C104813","Branchial Cleft Remnant","Has Synonym","PRAS","Branchial cleft","PT","GDC","N/A"
"C150703","Langerhans Cell Histiocytosis, Disseminated","Related To","PD","Langerhans cell histiocytosis, generalized","PT","GDC","N/A"
"C150703","Langerhans Cell Histiocytosis, Disseminated","Has Synonym","PD","Langerhans cell histiocytosis, disseminated","PT","GDC","N/A"
"C147919","Ill-Defined Anatomic Site","Has Synonym","TOO","Other ill-defined sites","PT","GDC","N/A"
"C147919","Ill-Defined Anatomic Site","Has Synonym","SRB","Other ill-defined sites","PT","GDC","N/A"
"C147919","Ill-Defined Anatomic Site","Has Synonym","PRAS","Other ill-defined sites","PT","GDC","N/A"
"C164017","Blood Cancer-Derived Bone Marrow Specimen, Post-Treatment","Related To","STID","04","PT","GDC","N/A"
"C164017","Blood Cancer-Derived Bone Marrow Specimen, Post-Treatment","Related To","ST","Recurrent Blood Derived Cancer - Bone Marrow","PT","GDC","N/A"
"C164017","Blood Cancer-Derived Bone Marrow Specimen, Post-Treatment","Has Synonym","ST","Blood Derived Cancer - Bone Marrow, Post-treatment","PT","GDC","N/A"
"C164014","Solid Tissue Specimen","Related To","ST","Solid Tissue Normal","PT","GDC","N/A"
"C164014","Solid Tissue Specimen","Has Synonym","COMP","Solid Tissue","PT","GDC","N/A"
"C164014","Solid Tissue Specimen","Related To","STID","11","PT","GDC","N/A"
"C164015","Blood Cancer-Derived Bone Marrow Specimen","Related To","ST","Primary Blood Derived Cancer - Bone Marrow","PT","GDC","N/A"
"C164015","Blood Cancer-Derived Bone Marrow Specimen","Related To","STID","09","PT","GDC","N/A"
"C164015","Blood Cancer-Derived Bone Marrow Specimen","Has Synonym","ST","Blood Derived Cancer - Bone Marrow","PT","GDC","N/A"
"C167335","Glioblastoma, IDH-Mutant","Related To","MORPH","9445/3","PT","GDC","N/A"
"C167335","Glioblastoma, IDH-Mutant","Has Synonym","PD","Glioblastoma, IDH-mutant","PT","GDC","N/A"
"C35727","Grade I Neuroendocrine Carcinoma","Related To","MORPH","8240/3","PT","GDC","N/A"
"C35727","Grade I Neuroendocrine Carcinoma","Related To","PD","Neuroendocrine carcinoma, low grade","PT","GDC","N/A"
"C35727","Grade I Neuroendocrine Carcinoma","Related To","PD","Neuroendocrine carcinoma, well-differentiated","PT","GDC","N/A"
"C36197","Mycobacterium Avium Infection","Has Synonym","RF","Mycobacterium avium Complex","PT","GDC","N/A"
"C36197","Mycobacterium Avium Infection","Has Synonym","AIDSRF","Mycobacterium avium Complex","PT","GDC","N/A"
"C36197","Mycobacterium Avium Infection","Has Synonym","COMORBID","Mycobacterium avium Complex","PT","GDC","N/A"
"C54205","Upper Gingiva","Has Synonym","SRB","Upper gum","PT","GDC","N/A"
"C54205","Upper Gingiva","Has Synonym","TOO","Upper Gum","PT","GDC","N/A"
"C54205","Upper Gingiva","Has Synonym","PRAS","Upper gum","PT","GDC","N/A"
"C84513","Whole Bone Marrow","Related To","ST","Bone Marrow Normal","PT","GDC","N/A"
"C84513","Whole Bone Marrow","Has Synonym","COMP","Whole Bone Marrow","PT","GDC","N/A"
"C84513","Whole Bone Marrow","Related To","STID","14","PT","GDC","N/A"
"C8590","Lymphocyte Predominant Type Hodgkin's Disease","Related To","MORPH","9651/3","PT","GDC","N/A"
"C8590","Lymphocyte Predominant Type Hodgkin's Disease","Related To","PD","Hodgkin disease, lymphocytic-histiocytic predominance","PT","GDC","N/A"
"C8590","Lymphocyte Predominant Type Hodgkin's Disease","Related To","PD","Hodgkin disease, lymphocyte predominance, NOS","PT","GDC","N/A"
"C95914","Ampullary Noninvasive Pancreatobiliary Papillary Neoplasm with Low Grade Dysplasia","Related To","PD","Noninvasive pancreatobiliary papillary neoplasm with low grade dysplasia","PT","GDC","N/A"
"C95914","Ampullary Noninvasive Pancreatobiliary Papillary Neoplasm with Low Grade Dysplasia","Related To","PD","Noninvasive pancreatobiliary papillary neoplasm with low grade intraepithelial neoplasia","PT","GDC","N/A"
"C95914","Ampullary Noninvasive Pancreatobiliary Papillary Neoplasm with Low Grade Dysplasia","Related To","MOPRH","8163/0","PT","GDC","N/A"
"C26149","B-Cell Lymphoma 6 Protein","Has Synonym","ANTIGEN","BCL6","PT","GDC","N/A"
"C3844","Gallbladder Carcinoma","Has Synonym","RPD","Gallbladder Cancer","PT","GDC","N/A"
"C7558","Endometrial Carcinoma","Related To","TCID","81","PT","GDC","N/A"
"C4863","Prostate Carcinoma","Has Synonym","RPD","Prostate Cancer","PT","GDC","N/A"
"C70699","Biospecimen","Has Synonym","DATAC","Biospecimen","PT","GDC","N/A"
"C26420","T-Cell Receptor Delta Locus","Has Synonym","GENE2","TRD","PT","GDC","N/A"
"C26420","T-Cell Receptor Delta Locus","Has Synonym","GENE","TRD","PT","GDC","N/A"
"C3149","Kidney Disorder","Has Synonym","COMORBID","Kidney Disease","PT","GDC","N/A"
"C3149","Kidney Disorder","Has Synonym","COD","Renal Disorder, NOS","PT","GDC","N/A"
"C18256","PTEN Gene","Has Synonym","GENE","PTEN","PT","GDC","N/A"
"C18256","PTEN Gene","Has Synonym","GENE2","PTEN","PT","GDC","N/A"
"C18407","MYCL Gene","Has Synonym","GENE2","MYCL","PT","GDC","N/A"
"C18407","MYCL Gene","Has Synonym","GENE","MYCL","PT","GDC","N/A"
"C18481","MSH2 Gene","Has Synonym","GENE2","MSH2","PT","GDC","N/A"
"C18481","MSH2 Gene","Has Synonym","GENE","MSH2","PT","GDC","N/A"
"C18482","MLH1 Gene","Has Synonym","GENE","MLH1","PT","GDC","N/A"
"C18482","MLH1 Gene","Has Synonym","GENE2","MLH1","PT","GDC","N/A"
"C12793","Sternum","Has Synonym","BAS","Sternum","PT","GDC","N/A"
"C12793","Sternum","Has Synonym","TAS","Sternum","PT","GDC","N/A"
"C24600","KMT2D Gene","Has Synonym","GENE2","KMT2D","PT","GDC","N/A"
"C24600","KMT2D Gene","Has Synonym","GENE","KMT2D","PT","GDC","N/A"
"C32898","Knee Joint","Has Synonym","TAS","Knee","PT","GDC","N/A"
"C32898","Knee Joint","Has Synonym","BAS","Knee","PT","GDC","N/A"
"C3318","Peptic Ulcer","Has Synonym","COMORBID","Peptic Ulcer (Ulcer)","PT","GDC","N/A"
"C3276","Vestibular Schwannoma","Related To","MORPH","9560/0","PT","GDC","N/A"
"C3276","Vestibular Schwannoma","Has Synonym","PD","Acoustic neuroma","PT","GDC","N/A"
"C3298","Osteoporosis","Related To","COMORBID","Osteoporosis or Osteopenia","PT","GDC","N/A"
"C13045","Tendon","Has Synonym","TAS","Tendon","PT","GDC","N/A"
"C13045","Tendon","Has Synonym","BAS","Tendon","PT","GDC","N/A"
"C114476","Allergic Reaction","Has Synonym","COMORBID","Allergies","PT","GDC","N/A"
"C17360","RB1 Gene","Has Synonym","GENE2","RB1","PT","GDC","N/A"
"C17360","RB1 Gene","Has Synonym","GENE","RB1","PT","GDC","N/A"
"C17359","TP53 Gene","Has Synonym","GENE","TP53","PT","GDC","N/A"
"C17359","TP53 Gene","Has Synonym","GENE2","TP53","PT","GDC","N/A"
"C18585","KMT2A Gene","Has Synonym","GENE","KMT2A","PT","GDC","N/A"
"C18585","KMT2A Gene","Has Synonym","GENE2","KMT2A","PT","GDC","N/A"
"C12695","Clavicle","Has Synonym","BAS","Clavicle","PT","GDC","N/A"
"C12695","Clavicle","Has Synonym","TAS","Clavicle","PT","GDC","N/A"
"C12683","Bronchus","Has Synonym","TAS","Bronchus","PT","GDC","N/A"
"C12683","Bronchus","Has Synonym","BAS","Bronchus","PT","GDC","N/A"
"C12787","Seminal Vesicle","Has Synonym","TAS","Seminal Vesicle","PT","GDC","N/A"
"C12787","Seminal Vesicle","Has Synonym","BAS","Seminal Vesicle","PT","GDC","N/A"
"C15680","Core Biopsy","Has Synonym","MD","Core Biopsy","PT","GDC","N/A"
"C15680","Core Biopsy","Has Synonym","MSP","Core Biopsy","PT","GDC","N/A"
"C15289","Organ Transplantation","Has Synonym","TTYPE","Organ Transplantation","PT","GDC","N/A"
"C15289","Organ Transplantation","Has Synonym","COMORBID","Organ transplant (site)","PT","GDC","N/A"
"C33508","Sacral Region","Has Synonym","TAS","Sacrum","PT","GDC","N/A"
"C33508","Sacral Region","Has Synonym","BAS","Sacrum","PT","GDC","N/A"
"C48721","T1a Stage Finding","Has Synonym","APT","T1a","PT","GDC","N/A"
"C48721","T1a Stage Finding","Has Synonym","ACT","T1a","PT","GDC","N/A"
"C48733","T4a Stage Finding","Has Synonym","APT","T4a","PT","GDC","N/A"
"C48733","T4a Stage Finding","Has Synonym","ACT","T4a","PT","GDC","N/A"
"C48702","M1b Stage Finding","Has Synonym","APM","M1b","PT","GDC","N/A"
"C48702","M1b Stage Finding","Has Synonym","ACM","M1b","PT","GDC","N/A"
"C48730","T3b Stage Finding","Has Synonym","ACT","T3b","PT","GDC","N/A"
"C48730","T3b Stage Finding","Has Synonym","APT","T3b","PT","GDC","N/A"
"C4862","Ovarian Sex Cord-Stromal Tumor","Related To","MORPH","8590/1","PT","GDC","N/A"
"C4862","Ovarian Sex Cord-Stromal Tumor","Has Synonym","PD","Ovarian stromal tumor","PT","GDC","N/A"
"C48734","T4b Stage Finding","Has Synonym","ACT","T4b","PT","GDC","N/A"
"C48734","T4b Stage Finding","Has Synonym","APT","T4b","PT","GDC","N/A"
"C48703","M1c Stage Finding","Has Synonym","ACM","M1c","PT","GDC","N/A"
"C48703","M1c Stage Finding","Has Synonym","APM","M1c","PT","GDC","N/A"
"C48731","T3c Stage Finding","Has Synonym","ACT","T3c","PT","GDC","N/A"
"C48731","T3c Stage Finding","Has Synonym","APT","T3c","PT","GDC","N/A"
"C48728","T3 Stage Finding","Has Synonym","ACT","T3","PT","GDC","N/A"
"C48728","T3 Stage Finding","Has Synonym","APT","T3","PT","GDC","N/A"
"C48725","T2a Stage Finding","Has Synonym","ACT","T2a","PT","GDC","N/A"
"C48725","T2a Stage Finding","Has Synonym","APT","T2a","PT","GDC","N/A"
"C48737","TX Stage Finding","Has Synonym","ACT","TX","PT","GDC","N/A"
"C48737","TX Stage Finding","Has Synonym","APT","TX","PT","GDC","N/A"
"C48736","T4d Stage Finding","Has Synonym","ACT","T4d","PT","GDC","N/A"
"C48736","T4d Stage Finding","Has Synonym","APT","T4d","PT","GDC","N/A"
"C48724","T2 Stage Finding","Has Synonym","ACT","T2","PT","GDC","N/A"
"C48724","T2 Stage Finding","Has Synonym","APT","T2","PT","GDC","N/A"
"C48720","T1 Stage Finding","Has Synonym","APT","T1","PT","GDC","N/A"
"C48720","T1 Stage Finding","Has Synonym","ACT","T1","PT","GDC","N/A"
"C48719","T0 Stage Finding","Has Synonym","ACT","T0","PT","GDC","N/A"
"C48719","T0 Stage Finding","Has Synonym","APT","T0","PT","GDC","N/A"
"C48735","T4c Stage Finding","Has Synonym","ACT","T4c","PT","GDC","N/A"
"C48735","T4c Stage Finding","Has Synonym","APT","T4c","PT","GDC","N/A"
"C48704","MX Stage Finding","Has Synonym","ACM","MX","PT","GDC","N/A"
"C48704","MX Stage Finding","Has Synonym","APM","MX","PT","GDC","N/A"
"C48732","T4 Stage Finding","Has Synonym","APT","T4","PT","GDC","N/A"
"C48732","T4 Stage Finding","Has Synonym","ACT","T4","PT","GDC","N/A"
"C48729","T3a Stage Finding","Has Synonym","APT","T3a","PT","GDC","N/A"
"C48729","T3a Stage Finding","Has Synonym","ACT","T3a","PT","GDC","N/A"
"C48701","M1a Stage Finding","Has Synonym","ACM","M1a","PT","GDC","N/A"
"C48701","M1a Stage Finding","Has Synonym","APM","M1a","PT","GDC","N/A"
"C48726","T2b Stage Finding","Has Synonym","ACT","T2b","PT","GDC","N/A"
"C48726","T2b Stage Finding","Has Synonym","APT","T2b","PT","GDC","N/A"
"C48723","T1c Stage Finding","Has Synonym","ACT","T1c","PT","GDC","N/A"
"C48723","T1c Stage Finding","Has Synonym","APT","T1c","PT","GDC","N/A"
"C48727","T2c Stage Finding","Has Synonym","ACT","T2c","PT","GDC","N/A"
"C48727","T2c Stage Finding","Has Synonym","APT","T2c","PT","GDC","N/A"
"C48722","T1b Stage Finding","Has Synonym","APT","T1b","PT","GDC","N/A"
"C48722","T1b Stage Finding","Has Synonym","ACT","T1b","PT","GDC","N/A"
"C7152","Erythroleukemia","Has Synonym","PD","Erythroleukemia","PT","GDC","N/A"
"C7152","Erythroleukemia","Has Synonym","PD","M6A","PT","GDC","N/A"
"C71429","KAT6A Gene","Has Synonym","GENE","KAT6A","PT","GDC","N/A"
"C71429","KAT6A Gene","Has Synonym","GENE2","KAT6A","PT","GDC","N/A"
"C8694","T Lymphoblastic Leukemia/Lymphoma","Related To","MORPH","9837/3","PT","GDC","N/A"
"C8694","T Lymphoblastic Leukemia/Lymphoma","Has Synonym","PD","T lymphoblastic leukemia/lymphoma","PT","GDC","N/A"
"C84397","Alpha-1 Antitrypsin Deficiency","Has Synonym","COMORBID","Alpha-1 Antitrypsin","PT","GDC","N/A"
"C84397","Alpha-1 Antitrypsin Deficiency","Has Synonym","RF","Alpha-1 Antitrypsin Deficiency","PT","GDC","N/A"
"C27261","Pre T-ALL","Related To","MORPH","9837/3","PT","GDC","N/A"
"C27261","Pre T-ALL","Related To","PD","Pro-T ALL","PT","GDC","N/A"
"C27261","Pre T-ALL","Related To","PD","Pre-T ALL","PT","GDC","N/A"
"C128788","REPLI-g Whole Genome Amplification","Related To","ATID","W","PT","GDC","N/A"
"C128788","REPLI-g Whole Genome Amplification","Related To","ST","Repli-G (Qiagen) DNA","PT","GDC","N/A"
"C128788","REPLI-g Whole Genome Amplification","Related To","AT","Repli-G (Qiagen) DNA","PT","GDC","N/A"
"C165195","Vestibule of Mouth","Has Synonym","SRB","Vestibule of mouth","PT","GDC","N/A"
"C165195","Vestibule of Mouth","Has Synonym","PRAS","Vestibule of mouth","PT","GDC","N/A"
"C165195","Vestibule of Mouth","Has Synonym","TOO","Vestibule of mouth","PT","GDC","N/A"
"C54204","Lower Gingiva","Has Synonym","PRAS","Lower gum","PT","GDC","N/A"
"C54204","Lower Gingiva","Has Synonym","TOO","Lower gum","PT","GDC","N/A"
"C54204","Lower Gingiva","Has Synonym","SRB","Lower gum","PT","GDC","N/A"
"C16546","Endoscopic Procedure","Has Synonym","PROPRE","Endoscopy","PT","GDC","N/A"
"C25955","DROSHA Gene","Has Synonym","GENE2","DROSHA","PT","GDC","N/A"
"C25955","DROSHA Gene","Has Synonym","GENE","DROSHA","PT","GDC","N/A"
"C26418","T-Cell Receptor Beta Locus","Has Synonym","GENE","TRB","PT","GDC","N/A"
"C26418","T-Cell Receptor Beta Locus","Has Synonym","GENE2","TRB","PT","GDC","N/A"
"C26419","T-Cell Receptor Alpha Locus","Has Synonym","GENE","TRA","PT","GDC","N/A"
"C26419","T-Cell Receptor Alpha Locus","Has Synonym","GENE2","TRA","PT","GDC","N/A"
"C3138","Inflammatory Bowel Disease","Has Synonym","COMORBID","Inflammatory Bowel Disease","PT","GDC","N/A"
"C18376","CCDC6 Gene","Has Synonym","GENE","CCDC6","PT","GDC","N/A"
"C18376","CCDC6 Gene","Has Synonym","GENE2","CCDC6","PT","GDC","N/A"
"C17757","EGFR Gene","Has Synonym","GENE","EGFR","PT","GDC","N/A"
"C17757","EGFR Gene","Has Synonym","GENE2","EGFR","PT","GDC","N/A"
"C18262","WT1 Gene","Has Synonym","GENE2","WT1","PT","GDC","N/A"
"C18262","WT1 Gene","Has Synonym","GENE","WT1","PT","GDC","N/A"
"C18312","ETV6 Gene","Has Synonym","GENE2","ETV6","PT","GDC","N/A"
"C18312","ETV6 Gene","Has Synonym","GENE","ETV6","PT","GDC","N/A"
"C18261","VHL Gene","Has Synonym","GENE2","VHL","PT","GDC","N/A"
"C18261","VHL Gene","Has Synonym","GENE","VHL","PT","GDC","N/A"
"C18397","FAT1 Gene","Has Synonym","GENE","FAT1","PT","GDC","N/A"
"C18397","FAT1 Gene","Has Synonym","GENE2","FAT1","PT","GDC","N/A"
"C18021","CCND1 Gene","Has Synonym","GENE2","CCND1","PT","GDC","N/A"
"C18021","CCND1 Gene","Has Synonym","GENE","CCND1","PT","GDC","N/A"
"C18257","RET Gene","Has Synonym","GENE","RET","PT","GDC","N/A"
"C18257","RET Gene","Has Synonym","GENE2","RET","PT","GDC","N/A"
"C18253","STK11 Gene","Has Synonym","GENE2","STK11","PT","GDC","N/A"
"C18253","STK11 Gene","Has Synonym","GENE","STK11","PT","GDC","N/A"
"C18322","EWSR1 Gene","Has Synonym","GENE2","EWSR1","PT","GDC","N/A"
"C18322","EWSR1 Gene","Has Synonym","GENE","EWSR1","PT","GDC","N/A"
"C17965","BRCA1 Gene","Has Synonym","GENE","BRCA1","PT","GDC","N/A"
"C17965","BRCA1 Gene","Has Synonym","GENE2","BRCA1","PT","GDC","N/A"
"C18254","MEN1 Gene","Has Synonym","GENE2","MEN1","PT","GDC","N/A"
"C18254","MEN1 Gene","Has Synonym","GENE","MEN1","PT","GDC","N/A"
"C12800","Tibia","Has Synonym","BAS","Tibia","PT","GDC","N/A"
"C12800","Tibia","Has Synonym","TAS","Tibia","PT","GDC","N/A"
"C12814","Vein","Has Synonym","BAS","Vein","PT","GDC","N/A"
"C12814","Vein","Has Synonym","TAS","Vein","PT","GDC","N/A"
"C28656","PGR Gene","Has Synonym","GENE2","PGR","PT","GDC","N/A"
"C28656","PGR Gene","Has Synonym","GENE","PGR","PT","GDC","N/A"
"C28245","Aspiration, CTCAE","Related To","AE","Aspiration","PT","GDC","N/A"
"C28539","AR Gene","Has Synonym","GENE","AR","PT","GDC","N/A"
"C28539","AR Gene","Has Synonym","GENE2","AR","PT","GDC","N/A"
"C26884","Sleep Apnea","Has Synonym","COMORBID","Sleep apnea","PT","GDC","N/A"
"C24260","BCL6 Gene","Has Synonym","GENE2","BCL6","PT","GDC","N/A"
"C24260","BCL6 Gene","Has Synonym","GENE","BCL6","PT","GDC","N/A"
"C24399","FLT3 Gene","Has Synonym","GENE","FLT3","PT","GDC","N/A"
"C24399","FLT3 Gene","Has Synonym","GENE2","FLT3","PT","GDC","N/A"
"C24401","FGFR1OP Gene","Has Synonym","GENE","FGFR1OP","PT","GDC","N/A"
"C24401","FGFR1OP Gene","Has Synonym","GENE2","FGFR1OP","PT","GDC","N/A"
"C24410","KDSR Gene","Has Synonym","GENE","KDSR","PT","GDC","N/A"
"C24410","KDSR Gene","Has Synonym","GENE2","KDSR","PT","GDC","N/A"
"C24604","AFDN Gene","Has Synonym","GENE","MLLT4","PT","GDC","N/A"
"C24604","AFDN Gene","Has Synonym","GENE2","MLLT4","PT","GDC","N/A"
"C3283","Obesity","Has Synonym","RF","Obesity","PT","GDC","N/A"
"C3283","Obesity","Has Synonym","COMORBID","Obesity","PT","GDC","N/A"
"C13005","Pericardium","Has Synonym","TAS","Pericardium","PT","GDC","N/A"
"C13005","Pericardium","Has Synonym","BAS","Pericardium","PT","GDC","N/A"
"C13046","Ligament","Has Synonym","BAS","Ligament","PT","GDC","N/A"
"C13046","Ligament","Has Synonym","TAS","Ligament","PT","GDC","N/A"
"C17424","NF1 Gene","Has Synonym","GENE","NF1","PT","GDC","N/A"
